Controller,Input,Set,Height,CentreX,Left Base,Right Base,Left Top,Right Top
2043,0,2,1,1000,433,0,173,0
2043,1,0,1,-30,0,22,0,10
2043,1,1,1,0,21,23,9,13
2043,1,2,1,30,23,0,14,0
2044,0,0,1,0,0,362,0,185
2044,0,1,1,500,407,415,155,267
2044,0,2,1,1000,325,0,242,0
2044,1,0,1,-30,0,22,0,13
2044,1,1,1,0,24,21,8,9
2044,1,2,1,30,24,0,14,0
2045,0,0,1,0,0,354,0,150
2045,0,1,1,500,414,442,187,219
2045,0,2,1,1000,332,0,247,0
2045,1,0,1,-30,0,22,0,10
2045,1,1,1,0,21,23,9,13
2045,1,2,1,30,23,0,14,0
2046,0,0,1,0,0,407,0,184
2046,0,1,1,500,408,425,126,185
2046,0,2,1,1000,343,0,208,0
2046,1,0,1,-30,0,21,0,10
2046,1,1,1,0,22,22,12,16
2046,1,2,1,30,22,0,12,0
2047,0,0,1,0,0,446,0,179
2047,0,1,1,500,408,425,126,185
2047,0,2,1,1000,371,0,208,0
2047,1,0,1,-30,0,22,0,14
2047,1,1,1,0,24,21,13,13
2047,1,2,1,30,25,0,10,0
2048,0,0,1,0,0,443,0,171
2048,0,1,1,500,367,373,216,175
2048,0,2,1,1000,438,0,220,0
2048,1,0,1,-30,0,23,0,10
2048,1,1,1,0,26,26,10,10
2048,1,2,1,30,25,0,10,0
2049,0,0,1,0,0,407,0,179
2049,0,1,1,500,408,425,126,185
2049,0,2,1,1000,371,0,208,0
2049,1,0,1,-30,0,22,0,13
2049,1,1,1,0,26,19,9,10
2049,1,2,1,30,25,0,14,0
2050,0,0,1,0,0,415,0,169
2050,0,1,1,500,375,354,202,245
2050,0,2,1,1000,410,0,210,0
2050,1,0,1,-30,0,24,0,9
2050,1,1,1,0,21,25,15,12
2050,1,2,1,30,22,0,15,0
2051,0,0,1,0,0,438,0,274
2051,0,1,1,500,410,447,154,189
2051,0,2,1,1000,432,0,229,0
2051,1,0,1,-30,0,24,0,9
2051,1,1,1,0,25,23,10,12
2051,1,2,1,30,24,0,11,0
2052,0,0,1,0,0,419,0,222
2052,0,1,1,500,365,385,200,200
2052,0,2,1,1000,387,0,227,0
2052,1,0,1,-30,0,24,0,9
2052,1,1,1,0,21,21,13,13
2052,1,2,1,30,24,0,12,0
2053,0,0,1,0,0,396,0,216
2053,0,1,1,500,364,433,235,178
2053,0,2,1,1000,406,0,105,0
2053,1,0,1,-30,0,23,0,12
2053,1,1,1,0,26,23,13,14
2053,1,2,1,30,23,0,11,0
2054,0,0,1,0,0,413,0,214
2054,0,1,1,500,399,372,161,154
2054,0,2,1,1000,406,0,185,0
2054,1,0,1,-30,0,22,0,11
2054,1,1,1,0,24,26,12,11
2054,1,2,1,30,22,0,11,0
2055,0,0,1,0,0,357,0,141
2055,0,1,1,500,419,356,164,213
2055,0,2,1,1000,382,0,150,0
2055,1,0,1,-30,0,25,0,9
2055,1,1,1,0,21,21,12,9
2055,1,2,1,30,25,0,11,0
2056,0,0,1,0,0,395,0,208
2056,0,1,1,500,373,375,161,181
2056,0,2,1,1000,427,0,239,0
2056,1,0,1,-30,0,25,0,9
2056,1,1,1,0,21,21,12,14
2056,1,2,1,30,24,0,10,0
2057,0,0,1,0,0,361,0,195
2057,0,1,1,500,362,373,219,301
2057,0,2,1,1000,396,0,220,0
2057,1,0,1,-30,0,23,0,12
2057,1,1,1,0,21,24,9,14
2057,1,2,1,30,26,0,12,0
2058,0,0,1,0,0,407,0,179
2058,0,1,1,500,408,425,126,185
2058,0,2,1,1000,371,0,208,0
2058,1,0,1,-30,0,23,0,14
2058,1,1,1,0,21,23,10,13
2058,1,2,1,30,24,0,13,0
2059,0,0,1,0,0,419,0,222
2059,0,1,1,500,365,385,200,200
2059,0,2,1,1000,387,0,227,0
2059,1,0,1,-30,0,25,0,9
2059,1,1,1,0,21,25,13,14
2059,1,2,1,30,24,0,14,0
2060,0,0,1,0,0,415,0,169
2060,0,1,1,500,375,354,202,245
2060,0,2,1,1000,410,0,208,0
2060,1,0,1,-30,0,21,0,9
2060,1,1,1,0,27,21,10,12
2060,1,2,1,30,25,0,12,0
2061,0,0,1,0,0,389,0,186
2061,0,1,1,500,355,442,153,160
2061,0,2,1,1000,421,0,170,0
2061,1,0,1,-30,0,26,0,11
2061,1,1,1,0,24,26,9,14
2061,1,2,1,30,25,0,13,0
2062,0,0,1,0,0,396,0,216
2062,0,1,1,500,375,444,278,221
2062,0,2,1,1000,441,0,152,0
2062,1,0,1,-30,0,25,0,9
2062,1,1,1,0,21,25,13,14
2062,1,2,1,30,22,0,14,0
2063,0,0,1,0,0,420,0,227
2063,0,1,1,500,365,385,200,200
2063,0,2,1,1000,387,0,227,0
2063,1,0,1,-30,0,23,0,11
2063,1,1,1,0,26,23,13,14
2063,1,2,1,30,25,0,11,0
2064,0,0,1,0,0,352,0,240
2064,0,1,1,500,398,345,246,192
2064,0,2,1,1000,411,0,297,0
2064,1,0,1,-30,0,24,0,9
2064,1,1,1,0,25,23,10,12
2064,1,2,1,30,24,0,11,0
2065,0,0,1,0,0,415,0,169
2065,0,1,1,500,375,354,202,245
2065,0,2,1,1000,449,0,208,0
2065,1,0,1,-30,0,23,0,12
2065,1,1,1,0,25,22,10,12
2065,1,2,1,30,26,0,10,0
2066,0,0,1,0,0,407,0,184
2066,0,1,1,500,408,425,126,185
2066,0,2,1,1000,343,0,193,0
2066,1,0,1,-30,0,24,0,9
2066,1,1,1,0,21,21,12,14
2066,1,2,1,30,24,0,11,0
2067,0,0,1,0,0,418,0,202
2067,0,1,1,500,380,429,238,104
2067,0,2,1,1000,371,0,183,0
2067,1,0,1,-30,0,23,0,13
2067,1,1,1,0,26,25,12,12
2067,1,2,1,30,25,0,9,0
2068,0,0,1,0,0,403,0,173
2068,0,1,1,500,422,408,208,210
2068,0,2,1,1000,441,0,209,0
2068,1,0,1,-30,0,21,0,11
2068,1,1,1,0,22,21,10,11
2068,1,2,1,30,25,0,13,0
2069,0,0,1,0,0,415,0,238
2069,0,1,1,500,355,422,198,216
2069,0,2,1,1000,411,0,161,0
2069,1,0,1,-30,0,24,0,15
2069,1,1,1,0,23,26,12,13
2069,1,2,1,30,22,0,11,0
2070,0,0,1,0,0,396,0,209
2070,0,1,1,500,375,444,235,178
2070,0,2,1,1000,441,0,152,0
2070,1,0,1,-30,0,22,0,11
2070,1,1,1,0,23,26,13,11
2070,1,2,1,30,25,0,10,0
2071,0,0,1,0,0,412,0,156
2071,0,1,1,500,365,359,188,234
2071,0,2,1,1000,435,0,206,0
2071,1,0,1,-30,0,22,0,14
2071,1,1,1,0,25,25,11,13
2071,1,2,1,30,26,0,13,0
2072,0,0,1,0,0,374,0,211
2072,0,1,1,500,400,355,180,154
2072,0,2,1,1000,443,0,204,0
2072,1,0,1,-30,0,23,0,14
2072,1,1,1,0,26,21,11,8
2072,1,2,1,30,23,0,12,0
2073,0,0,1,0,0,400,0,189
2073,0,1,1,500,399,356,201,230
2073,0,2,1,1000,397,0,235,0
2073,1,0,1,-30,0,23,0,14
2073,1,1,1,0,23,24,10,13
2073,1,2,1,30,24,0,10,0
2074,0,0,1,0,0,440,0,193
2074,0,1,1,500,448,424,204,154
2074,0,2,1,1000,441,0,229,0
2074,1,0,1,-30,0,25,0,12
2074,1,1,1,0,21,21,12,13
2074,1,2,1,30,23,0,10,0
2075,0,0,1,0,0,407,0,179
2075,0,1,1,500,408,425,126,185
2075,0,2,1,1000,371,0,208,0
2075,1,0,1,-30,0,24,0,8
2075,1,1,1,0,25,23,10,12
2075,1,2,1,30,24,0,11,0
2076,0,0,1,0,0,392,0,203
2076,0,1,1,500,391,363,212,185
2076,0,2,1,1000,400,0,248,0
2076,1,0,1,-30,0,21,0,14
2076,1,1,1,0,24,23,12,10
2076,1,2,1,30,26,0,9,0
2077,0,0,1,0,0,403,0,174
2077,0,1,1,500,387,376,241,216
2077,0,2,1,1000,412,0,227,0
2077,1,0,1,-30,0,23,0,11
2077,1,1,1,0,26,23,13,14
2077,1,2,1,30,25,0,11,0
2078,0,0,1,0,0,356,0,170
2078,0,1,1,500,359,375,221,194
2078,0,2,1,1000,418,0,195,0
2078,1,0,1,-30,0,23,0,12
2078,1,1,1,0,26,23,13,14
2078,1,2,1,30,23,0,11,0
2079,0,0,1,0,0,389,0,165
2079,0,1,1,500,365,438,228,173
2079,0,2,1,1000,419,0,245,0
2079,1,0,1,-30,0,25,0,13
2079,1,1,1,0,24,21,9,11
2079,1,2,1,30,23,0,10,0
2080,0,0,1,0,0,419,0,222
2080,0,1,1,500,365,385,157,243
2080,0,2,1,1000,387,0,227,0
2080,1,0,1,-30,0,23,0,9
2080,1,1,1,0,23,24,13,11
2080,1,2,1,30,24,0,8,0
2081,0,0,1,0,0,419,0,222
2081,0,1,1,500,365,385,200,200
2081,0,2,1,1000,387,0,227,0
2081,1,0,1,-30,0,21,0,9
2081,1,1,1,0,25,23,10,12
2081,1,2,1,30,25,0,12,0
2082,0,0,1,0,0,407,0,179
2082,0,1,1,500,408,425,126,185
2082,0,2,1,1000,371,0,208,0
2082,1,0,1,-30,0,20,0,13
2082,1,1,1,0,22,25,14,9
2082,1,2,1,30,24,0,13,0
2083,0,0,1,0,0,438,0,249
2083,0,1,1,500,389,368,247,152
2083,0,2,1,1000,368,0,156,0
2083,1,0,1,-30,0,26,0,12
2083,1,1,1,0,26,21,12,12
2083,1,2,1,30,25,0,14,0
2084,0,0,1,0,0,357,0,191
2084,0,1,1,500,406,371,207,219
2084,0,2,1,1000,422,0,157,0
2084,1,0,1,-30,0,25,0,9
2084,1,1,1,0,19,23,13,14
2084,1,2,1,30,22,0,14,0
2085,0,0,1,0,0,395,0,236
2085,0,1,1,500,408,408,245,207
2085,0,2,1,1000,402,0,181,0
2085,1,0,1,-30,0,25,0,11
2085,1,1,1,0,21,26,12,9
2085,1,2,1,30,22,0,13,0
2086,0,0,1,0,0,374,0,211
2086,0,1,1,500,400,355,180,154
2086,0,2,1,1000,443,0,204,0
2086,1,0,1,-30,0,22,0,8
2086,1,1,1,0,21,23,9,13
2086,1,2,1,30,23,0,14,0
2087,0,0,1,0,0,400,0,164
2087,0,1,1,500,405,409,186,170
2087,0,2,1,1000,444,0,197,0
2087,1,0,1,-30,0,21,0,12
2087,1,1,1,0,26,21,13,10
2087,1,2,1,30,26,0,10,0
2088,0,0,1,0,0,419,0,222
2088,0,1,1,500,365,385,200,200
2088,0,2,1,1000,387,0,227,0
2088,1,0,1,-30,0,24,0,9
2088,1,1,1,0,21,21,12,14
2088,1,2,1,30,24,0,12,0
2089,0,0,1,0,0,419,0,192
2089,0,1,1,500,365,385,200,200
2089,0,2,1,1000,387,0,250,0
2089,1,0,1,-30,0,24,0,9
2089,1,1,1,0,21,21,12,14
2089,1,2,1,30,24,0,12,0
2090,0,0,1,0,0,380,0,163
2090,0,1,1,500,434,441,203,199
2090,0,2,1,1000,412,0,247,0
2090,1,0,1,-30,0,21,0,9
2090,1,1,1,0,22,27,10,10
2090,1,2,1,30,26,0,11,0
2091,0,0,1,0,0,386,0,207
2091,0,1,1,500,432,417,225,198
2091,0,2,1,1000,410,0,209,0
2091,1,0,1,-30,0,24,0,9
2091,1,1,1,0,21,21,12,14
2091,1,2,1,30,24,0,12,0
2092,0,0,1,0,0,415,0,169
2092,0,1,1,500,375,354,202,245
2092,0,2,1,1000,422,0,208,0
2092,1,0,1,-30,0,22,0,13
2092,1,1,1,0,24,21,9,10
2092,1,2,1,30,25,0,14,0
2093,0,0,1,0,0,413,0,221
2093,0,1,1,500,367,414,176,222
2093,0,2,1,1000,449,0,174,0
2093,1,0,1,-30,0,24,0,9
2093,1,1,1,0,21,21,12,14
2093,1,2,1,30,24,0,12,0
2094,0,0,1,0,0,361,0,195
2094,0,1,1,500,362,373,238,282
2094,0,2,1,1000,396,0,220,0
2094,1,0,1,-30,0,22,0,11
2094,1,1,1,0,23,24,11,11
2094,1,2,1,30,24,0,12,0
2095,0,0,1,0,0,365,0,192
2095,0,1,1,500,391,421,220,166
2095,0,2,1,1000,419,0,174,0
2095,1,0,1,-30,0,26,0,13
2095,1,1,1,0,24,25,14,9
2095,1,2,1,30,24,0,14,0
2096,0,0,1,0,0,386,0,207
2096,0,1,1,500,443,406,225,198
2096,0,2,1,1000,410,0,209,0
2096,1,0,1,-30,0,28,0,12
2096,1,1,1,0,21,24,11,9
2096,1,2,1,30,25,0,11,0
2097,0,0,1,0,0,436,0,222
2097,0,1,1,500,331,419,200,200
2097,0,2,1,1000,387,0,227,0
2097,1,0,1,-30,0,24,0,9
2097,1,1,1,0,21,21,12,14
2097,1,2,1,30,24,0,12,0
2098,0,0,1,0,0,407,0,179
2098,0,1,1,500,408,425,126,185
2098,0,2,1,1000,340,0,208,0
2098,1,0,1,-30,0,23,0,12
2098,1,1,1,0,24,21,13,14
2098,1,2,1,30,22,0,12,0
2099,0,0,1,0,0,403,0,174
2099,0,1,1,500,394,369,241,216
2099,0,2,1,1000,412,0,227,0
2099,1,0,1,-30,0,21,0,9
2099,1,1,1,0,26,21,9,11
2099,1,2,1,30,25,0,10,0
2100,0,0,1,0,0,398,0,217
2100,0,1,1,500,406,414,244,174
2100,0,2,1,1000,437,0,232,0
2100,1,0,1,-30,0,25,0,12
2100,1,1,1,0,22,22,11,10
2100,1,2,1,30,23,0,14,0
2101,0,0,1,0,0,438,0,203
2101,0,1,1,500,431,445,205,189
2101,0,2,1,1000,392,0,238,0
2101,1,0,1,-30,0,21,0,9
2101,1,1,1,0,25,23,10,12
2101,1,2,1,30,24,0,12,0
2102,0,0,1,0,0,430,0,184
2102,0,1,1,500,441,371,216,236
2102,0,2,1,1000,430,0,232,0
2102,1,0,1,-30,0,25,0,9
2102,1,1,1,0,21,25,13,14
2102,1,2,1,30,24,0,13,0
2103,0,0,1,0,0,404,0,201
2103,0,1,1,500,360,439,189,192
2103,0,2,1,1000,431,0,213,0
2103,1,0,1,-30,0,24,0,12
2103,1,1,1,0,25,21,9,9
2103,1,2,1,30,21,0,10,0
2104,0,0,1,0,0,437,0,159
2104,0,1,1,500,439,358,186,208
2104,0,2,1,1000,411,0,208,0
2104,1,0,1,-30,0,26,0,10
2104,1,1,1,0,23,24,9,10
2104,1,2,1,30,25,0,14,0
2105,0,0,1,0,0,447,0,153
2105,0,1,1,500,401,436,159,180
2105,0,2,1,1000,383,0,151,0
2105,1,0,1,-30,0,23,0,9
2105,1,1,1,0,25,26,13,11
2105,1,2,1,30,23,0,8,0
2106,0,0,1,0,0,396,0,216
2106,0,1,1,500,375,444,235,178
2106,0,2,1,1000,441,0,152,0
2106,1,0,1,-30,0,26,0,9
2106,1,1,1,0,23,24,9,10
2106,1,2,1,30,25,0,14,0
2107,0,0,1,0,0,354,0,213
2107,0,1,1,500,387,417,244,165
2107,0,2,1,1000,353,0,166,0
2107,1,0,1,-30,0,21,0,11
2107,1,1,1,0,25,23,7,14
2107,1,2,1,30,25,0,10,0
2108,0,0,1,0,0,350,0,158
2108,0,1,1,500,361,442,179,157
2108,0,2,1,1000,426,0,283,0
2108,1,0,1,-30,0,22,0,12
2108,1,1,1,0,21,23,10,12
2108,1,2,1,30,26,0,14,0
2109,0,0,1,0,0,373,0,222
2109,0,1,1,500,365,385,200,200
2109,0,2,1,1000,387,0,227,0
2109,1,0,1,-30,0,24,0,9
2109,1,1,1,0,21,21,12,14
2109,1,2,1,30,24,0,12,0
2110,0,0,1,0,0,361,0,151
2110,0,1,1,500,443,448,234,237
2110,0,2,1,1000,399,0,278,0
2110,1,0,1,-30,0,25,0,12
2110,1,1,1,0,21,21,12,13
2110,1,2,1,30,23,0,10,0
2111,0,0,1,0,0,435,0,191
2111,0,1,1,500,390,386,240,211
2111,0,2,1,1000,453,0,205,0
2111,1,0,1,-30,0,21,0,12
2111,1,1,1,0,23,22,10,13
2111,1,2,1,30,28,0,9,0
2112,0,0,1,0,0,384,0,169
2112,0,1,1,500,387,430,161,150
2112,0,2,1,1000,398,0,237,0
2112,1,0,1,-30,0,24,0,13
2112,1,1,1,0,22,21,11,10
2112,1,2,1,30,25,0,9,0
2113,0,0,1,0,0,419,0,222
2113,0,1,1,500,331,419,165,165
2113,0,2,1,1000,387,0,227,0
2113,1,0,1,-30,0,24,0,9
2113,1,1,1,0,21,21,12,14
2113,1,2,1,30,24,0,12,0
2114,0,0,1,0,0,386,0,207
2114,0,1,1,500,432,417,225,198
2114,0,2,1,1000,368,0,209,0
2114,1,0,1,-30,0,25,0,14
2114,1,1,1,0,26,26,13,9
2114,1,2,1,30,22,0,14,0
2115,0,0,1,0,0,448,0,222
2115,0,1,1,500,401,444,162,225
2115,0,2,1,1000,433,0,173,0
2115,1,0,1,-30,0,27,0,12
2115,1,1,1,0,24,21,9,12
2115,1,2,1,30,23,0,10,0
2116,0,0,1,0,0,419,0,222
2116,0,1,1,500,365,385,200,200
2116,0,2,1,1000,387,0,227,0
2116,1,0,1,-30,0,21,0,12
2116,1,1,1,0,22,21,13,9
2116,1,2,1,30,26,0,13,0
2117,0,0,1,0,0,390,0,214
2117,0,1,1,500,380,425,175,175
2117,0,2,1,1000,404,0,195,0
2117,1,0,1,-30,0,26,0,11
2117,1,1,1,0,24,26,9,14
2117,1,2,1,30,24,0,13,0
2118,0,0,1,0,0,478,0,190
2118,0,1,1,500,401,436,159,180
2118,0,2,1,1000,383,0,164,0
2118,1,0,1,-30,0,24,0,9
2118,1,1,1,0,21,21,12,14
2118,1,2,1,30,24,0,12,0
2119,0,0,1,0,0,365,0,156
2119,0,1,1,500,409,415,201,215
2119,0,2,1,1000,413,0,216,0
2119,1,0,1,-30,0,21,0,13
2119,1,1,1,0,21,23,12,11
2119,1,2,1,30,29,0,10,0
2120,0,0,1,0,0,426,0,226
2120,0,1,1,500,360,397,154,189
2120,0,2,1,1000,432,0,229,0
2120,1,0,1,-30,0,22,0,14
2120,1,1,1,0,23,22,13,13
2120,1,2,1,30,25,0,10,0
2121,0,0,1,0,0,444,0,184
2121,0,1,1,500,408,425,109,202
2121,0,2,1,1000,371,0,208,0
2121,1,0,1,-30,0,22,0,13
2121,1,1,1,0,24,21,9,10
2121,1,2,1,30,25,0,14,0
2122,0,0,1,0,0,389,0,165
2122,0,1,1,500,365,438,228,173
2122,0,2,1,1000,419,0,237,0
2122,1,0,1,-30,0,26,0,9
2122,1,1,1,0,21,21,12,14
2122,1,2,1,30,24,0,12,0
2123,0,0,1,0,0,419,0,222
2123,0,1,1,500,366,384,200,200
2123,0,2,1,1000,387,0,227,0
2123,1,0,1,-30,0,24,0,9
2123,1,1,1,0,21,21,12,14
2123,1,2,1,30,26,0,12,0
2124,0,0,1,0,0,435,0,163
2124,0,1,1,500,437,397,159,185
2124,0,2,1,1000,417,0,194,0
2124,1,0,1,-30,0,22,0,13
2124,1,1,1,0,27,23,8,12
2124,1,2,1,30,25,0,12,0
2125,0,0,1,0,0,386,0,207
2125,0,1,1,500,432,417,225,198
2125,0,2,1,1000,410,0,209,0
2125,1,0,1,-30,0,25,0,13
2125,1,1,1,0,25,21,9,13
2125,1,2,1,30,22,0,13,0
2126,0,0,1,0,0,389,0,165
2126,0,1,1,500,365,438,228,173
2126,0,2,1,1000,419,0,245,0
2126,1,0,1,-30,0,24,0,9
2126,1,1,1,0,25,23,10,12
2126,1,2,1,30,26,0,11,0
2127,0,0,1,0,0,373,0,231
2127,0,1,1,500,391,417,156,177
2127,0,2,1,1000,413,0,252,0
2127,1,0,1,-30,0,21,0,9
2127,1,1,1,0,21,24,9,10
2127,1,2,1,30,24,0,10,0
2128,0,0,1,0,0,407,0,184
2128,0,1,1,500,408,425,126,185
2128,0,2,1,1000,371,0,208,0
2128,1,0,1,-30,0,24,0,9
2128,1,1,1,0,23,24,11,13
2128,1,2,1,30,23,0,12,0
2129,0,0,1,0,0,342,0,226
2129,0,1,1,500,436,359,246,164
2129,0,2,1,1000,406,0,146,0
2129,1,0,1,-30,0,25,0,10
2129,1,1,1,0,21,25,12,13
2129,1,2,1,30,23,0,12,0
2130,0,0,1,0,0,415,0,195
2130,0,1,1,500,449,442,188,244
2130,0,2,1,1000,364,0,150,0
2130,1,0,1,-30,0,22,0,13
2130,1,1,1,0,21,22,13,13
2130,1,2,1,30,26,0,12,0
2131,0,0,1,0,0,412,0,156
2131,0,1,1,500,365,359,188,234
2131,0,2,1,1000,435,0,216,0
2131,1,0,1,-30,0,24,0,9
2131,1,1,1,0,21,21,12,14
2131,1,2,1,30,24,0,12,0
2132,0,0,1,0,0,378,0,223
2132,0,1,1,500,394,351,155,277
2132,0,2,1,1000,399,0,196,0
2132,1,0,1,-30,0,21,0,9
2132,1,1,1,0,25,25,12,12
2132,1,2,1,30,26,0,11,0
2133,0,0,1,0,0,428,0,241
2133,0,1,1,500,378,412,156,182
2133,0,2,1,1000,392,0,191,0
2133,1,0,1,-30,0,26,0,11
2133,1,1,1,0,24,26,9,14
2133,1,2,1,30,24,0,13,0
2134,0,0,1,0,0,361,0,195
2134,0,1,1,500,362,373,238,282
2134,0,2,1,1000,396,0,220,0
2134,1,0,1,-30,0,24,0,9
2134,1,1,1,0,25,23,10,12
2134,1,2,1,30,26,0,11,0
2135,0,0,1,0,0,407,0,179
2135,0,1,1,500,408,425,126,185
2135,0,2,1,1000,390,0,208,0
2135,1,0,1,-30,0,23,0,7
2135,1,1,1,0,21,21,12,14
2135,1,2,1,30,24,0,12,0
2136,0,0,1,0,0,460,0,184
2136,0,1,1,500,441,371,216,236
2136,0,2,1,1000,429,0,232,0
2136,1,0,1,-30,0,24,0,10
2136,1,1,1,0,24,23,16,7
2136,1,2,1,30,25,0,13,0
2137,0,0,1,0,0,399,0,179
2137,0,1,1,500,373,362,179,197
2137,0,2,1,1000,367,0,193,0
2137,1,0,1,-30,0,21,0,12
2137,1,1,1,0,23,22,10,13
2137,1,2,1,30,28,0,10,0
2138,0,0,1,0,0,396,0,216
2138,0,1,1,500,418,487,235,178
2138,0,2,1,1000,441,0,152,0
2138,1,0,1,-30,0,21,0,13
2138,1,1,1,0,24,21,9,10
2138,1,2,1,30,25,0,14,0
2139,0,0,1,0,0,386,0,241
2139,0,1,1,500,390,424,196,235
2139,0,2,1,1000,379,0,229,0
2139,1,0,1,-30,0,24,0,12
2139,1,1,1,0,26,25,10,9
2139,1,2,1,30,26,0,9,0
2140,0,0,1,0,0,419,0,222
2140,0,1,1,500,354,396,200,200
2140,0,2,1,1000,387,0,227,0
2140,1,0,1,-30,0,24,0,9
2140,1,1,1,0,21,21,12,14
2140,1,2,1,30,24,0,12,0
2141,0,0,1,0,0,414,0,195
2141,0,1,1,500,399,359,210,159
2141,0,2,1,1000,389,0,188,0
2141,1,0,1,-30,0,23,0,10
2141,1,1,1,0,21,22,11,10
2141,1,2,1,30,22,0,11,0
2142,0,0,1,0,0,373,0,168
2142,0,1,1,500,366,406,184,228
2142,0,2,1,1000,364,0,163,0
2142,1,0,1,-30,0,24,0,14
2142,1,1,1,0,24,21,14,12
2142,1,2,1,30,26,0,12,0
2143,0,0,1,0,0,448,0,201
2143,0,1,1,500,406,398,157,193
2143,0,2,1,1000,409,0,259,0
2143,1,0,1,-30,0,21,0,11
2143,1,1,1,0,22,21,10,11
2143,1,2,1,30,25,0,13,0
2144,0,0,1,0,0,403,0,173
2144,0,1,1,500,422,408,208,210
2144,0,2,1,1000,441,0,209,0
2144,1,0,1,-30,0,24,0,13
2144,1,1,1,0,23,22,11,12
2144,1,2,1,30,26,0,11,0
2145,0,0,1,0,0,443,0,187
2145,0,1,1,500,384,429,176,247
2145,0,2,1,1000,371,0,248,0
2145,1,0,1,-30,0,22,0,14
2145,1,1,1,0,24,21,13,13
2145,1,2,1,30,25,0,10,0
2146,0,0,1,0,0,446,0,157
2146,0,1,1,500,333,378,192,188
2146,0,2,1,1000,432,0,221,0
2146,1,0,1,-30,0,25,0,9
2146,1,1,1,0,21,21,10,11
2146,1,2,1,30,22,0,13,0
2147,0,0,1,0,0,386,0,207
2147,0,1,1,500,432,417,208,215
2147,0,2,1,1000,410,0,224,0
2147,1,0,1,-30,0,24,0,10
2147,1,1,1,0,21,25,13,11
2147,1,2,1,30,25,0,12,0
2148,0,0,1,0,0,426,0,226
2148,0,1,1,500,364,401,154,189
2148,0,2,1,1000,432,0,229,0
2148,1,0,1,-30,0,23,0,11
2148,1,1,1,0,23,24,12,11
2148,1,2,1,30,25,0,13,0
2149,0,0,1,0,0,438,0,244
2149,0,1,1,500,402,355,247,152
2149,0,2,1,1000,368,0,156,0
2149,1,0,1,-30,0,22,0,10
2149,1,1,1,0,26,23,9,11
2149,1,2,1,30,26,0,10,0
2150,0,0,1,0,0,383,0,235
2150,0,1,1,500,356,407,191,167
2150,0,2,1,1000,390,0,192,0
2150,1,0,1,-30,0,23,0,9
2150,1,1,1,0,23,21,9,9
2150,1,2,1,30,21,0,10,0
2151,0,0,1,0,0,370,0,197
2151,0,1,1,500,385,425,198,221
2151,0,2,1,1000,374,0,204,0
2151,1,0,1,-30,0,21,0,9
2151,1,1,1,0,25,21,14,10
2151,1,2,1,30,26,0,10,0
2152,0,0,1,0,0,387,0,154
2152,0,1,1,500,361,406,237,161
2152,0,2,1,1000,405,0,174,0
2152,1,0,1,-30,0,23,0,14
2152,1,1,1,0,25,22,13,14
2152,1,2,1,30,23,0,11,0
2153,0,0,1,0,0,419,0,222
2153,0,1,1,500,365,385,200,200
2153,0,2,1,1000,387,0,227,0
2153,1,0,1,-30,0,25,0,12
2153,1,1,1,0,26,23,13,14
2153,1,2,1,30,24,0,12,0
2154,0,0,1,0,0,419,0,222
2154,0,1,1,500,365,385,200,200
2154,0,2,1,1000,387,0,227,0
2154,1,0,1,-30,0,24,0,9
2154,1,1,1,0,21,21,12,14
2154,1,2,1,30,24,0,14,0
2155,0,0,1,0,0,418,0,215
2155,0,1,1,500,401,444,162,225
2155,0,2,1,1000,393,0,204,0
2155,1,0,1,-30,0,22,0,10
2155,1,1,1,0,23,25,10,11
2155,1,2,1,30,26,0,12,0
2156,0,0,1,0,0,435,0,245
2156,0,1,1,500,414,421,221,153
2156,0,2,1,1000,395,0,225,0
2156,1,0,1,-30,0,20,0,13
2156,1,1,1,0,22,21,9,14
2156,1,2,1,30,24,0,13,0
2157,0,0,1,0,0,424,0,201
2157,0,1,1,500,402,418,175,184
2157,0,2,1,1000,409,0,234,0
2157,1,0,1,-30,0,25,0,10
2157,1,1,1,0,23,24,12,13
2157,1,2,1,30,26,0,13,0
2158,0,0,1,0,0,407,0,179
2158,0,1,1,500,408,425,126,185
2158,0,2,1,1000,340,0,208,0
2158,1,0,1,-30,0,23,0,11
2158,1,1,1,0,26,23,13,14
2158,1,2,1,30,25,0,11,0
2159,0,0,1,0,0,389,0,165
2159,0,1,1,500,365,438,228,173
2159,0,2,1,1000,419,0,294,0
2159,1,0,1,-30,0,22,0,10
2159,1,1,1,0,24,25,12,11
2159,1,2,1,30,23,0,11,0
2160,0,0,1,0,0,407,0,209
2160,0,1,1,500,427,445,229,179
2160,0,2,1,1000,441,0,229,0
2160,1,0,1,-30,0,23,0,13
2160,1,1,1,0,26,22,10,9
2160,1,2,1,30,25,0,11,0
2161,0,0,1,0,0,415,0,169
2161,0,1,1,500,375,354,202,245
2161,0,2,1,1000,410,0,208,0
2161,1,0,1,-30,0,23,0,12
2161,1,1,1,0,21,26,11,14
2161,1,2,1,30,26,0,11,0
2162,0,0,1,0,0,369,0,236
2162,0,1,1,500,416,362,143,187
2162,0,2,1,1000,396,0,190,0
2162,1,0,1,-30,0,24,0,11
2162,1,1,1,0,21,25,14,10
2162,1,2,1,30,25,0,13,0
2163,0,0,1,0,0,337,0,248
2163,0,1,1,500,421,357,165,189
2163,0,2,1,1000,321,0,150,0
2163,1,0,1,-30,0,22,0,10
