Controller,Rule,Input Variable 1,Input Set 1,Modifier,Input Variable 2,Input Set 2,Output Value
8355,8,0,2,AND,1,2,1.10508
8356,0,0,0,AND,1,0,8.40175
8356,1,0,0,AND,1,1,2.87301
8356,2,0,0,AND,1,2,9.03867
8356,3,0,1,AND,1,0,6.50533
8356,4,0,1,AND,1,1,2.53609
8356,5,0,1,AND,1,2,0.249336
8356,6,0,2,AND,1,0,4.57472
8356,7,0,2,AND,1,1,1.35411
8356,8,0,2,AND,1,2,9.22391
8357,0,0,0,AND,1,0,6.14002
8357,1,0,0,AND,1,1,1.91137
8357,2,0,0,AND,1,2,8.0398
8357,3,0,1,AND,1,0,6.50533
8357,4,0,1,AND,1,1,2.53609
8357,5,0,1,AND,1,2,1.42308
8357,6,0,2,AND,1,0,7.98425
8357,7,0,2,AND,1,1,0.280465
8357,8,0,2,AND,1,2,6.06861
8358,0,0,0,AND,1,0,6.14002
8358,1,0,0,AND,1,1,1.91137
8358,2,0,0,AND,1,2,8.0398
8358,3,0,1,AND,1,0,6.50533
8358,4,0,1,AND,1,1,2.53609
8358,5,0,1,AND,1,2,1.42308
8358,6,0,2,AND,1,0,7.98425
8358,7,0,2,AND,1,1,0.280465
8358,8,0,2,AND,1,2,0.76693
8359,0,0,0,AND,1,0,3.64147
8359,1,0,0,AND,1,1,3.98511
8359,2,0,0,AND,1,2,8.04315
8359,3,0,1,AND,1,0,7.38823
8359,4,0,1,AND,1,1,0.305185
8359,5,0,1,AND,1,2,0.249336
8359,6,0,2,AND,1,0,4.57472
8359,7,0,2,AND,1,1,1.35411
8359,8,0,2,AND,1,2,1.65654
8360,0,0,0,AND,1,0,8.40175
8360,1,0,0,AND,1,1,2.87301
8360,2,0,0,AND,1,2,9.03867
8360,3,0,1,AND,1,0,6.60634
8360,4,0,1,AND,1,1,2.53609
8360,5,0,1,AND,1,2,1.42308
8360,6,0,2,AND,1,0,0.432752
8360,7,0,2,AND,1,1,0.31373
8360,8,0,2,AND,1,2,3.60851
8361,0,0,0,AND,1,0,4.01929
8361,1,0,0,AND,1,1,5.81896
8361,2,0,0,AND,1,2,6.24073
8361,3,0,1,AND,1,0,0.610675
8361,4,0,1,AND,1,1,7.96533
8361,5,0,1,AND,1,2,2.02399
8361,6,0,2,AND,1,0,0.358592
8361,7,0,2,AND,1,1,0.403455
8361,8,0,2,AND,1,2,7.33573
8362,0,0,0,AND,1,0,6.14002
8362,1,0,0,AND,1,1,1.91137
8362,2,0,0,AND,1,2,8.0398
8362,3,0,1,AND,1,0,4.65041
8362,4,0,1,AND,1,1,2.84463
8362,5,0,1,AND,1,2,0.470595
8362,6,0,2,AND,1,0,6.61489
8362,7,0,2,AND,1,1,1.21311
8362,8,0,2,AND,1,2,0.590838
8363,0,0,0,AND,1,0,6.14002
8363,1,0,0,AND,1,1,1.91137
8363,2,0,0,AND,1,2,8.0398
8363,3,0,1,AND,1,0,6.50533
8363,4,0,1,AND,1,1,2.07495
8363,5,0,1,AND,1,2,5.54979
8363,6,0,2,AND,1,0,5.05661
8363,7,0,2,AND,1,1,1.21311
8363,8,0,2,AND,1,2,5.88672
8364,0,0,0,AND,1,0,8.40175
8364,1,0,0,AND,1,1,2.87301
8364,2,0,0,AND,1,2,9.03867
8364,3,0,1,AND,1,0,6.60634
8364,4,0,1,AND,1,1,1.35807
8364,5,0,1,AND,1,2,2.6719
8364,6,0,2,AND,1,0,1.75695
8364,7,0,2,AND,1,1,1.12369
8364,8,0,2,AND,1,2,7.33665
8365,0,0,0,AND,1,0,5.75121
8365,1,0,0,AND,1,1,2.50496
8365,2,0,0,AND,1,2,6.6747
8365,3,0,1,AND,1,0,0.0021363
8365,4,0,1,AND,1,1,2.84463
8365,5,0,1,AND,1,2,0.470595
8365,6,0,2,AND,1,0,6.61489
8365,7,0,2,AND,1,1,0.789819
8365,8,0,2,AND,1,2,1.75542
8366,0,0,0,AND,1,0,6.14002
8366,1,0,0,AND,1,1,1.91137
8366,2,0,0,AND,1,2,8.0398
8366,3,0,1,AND,1,0,6.50533
8366,4,0,1,AND,1,1,2.07495
8366,5,0,1,AND,1,2,5.54979
8366,6,0,2,AND,1,0,5.05661
8366,7,0,2,AND,1,1,0.677206
8366,8,0,2,AND,1,2,7.44469
8367,0,0,0,AND,1,0,9.36186
8367,1,0,0,AND,1,1,3.56517
8367,2,0,0,AND,1,2,9.07346
8367,3,0,1,AND,1,0,9.33073
8367,4,0,1,AND,1,1,2.23182
8367,5,0,1,AND,1,2,3.35032
8367,6,0,2,AND,1,0,5.99994
8367,7,0,2,AND,1,1,0.789819
8367,8,0,2,AND,1,2,9.42351
8368,0,0,0,AND,1,0,2.80984
8368,1,0,0,AND,1,1,3.48582
8368,2,0,0,AND,1,2,8.36146
8368,3,0,1,AND,1,0,4.91531
8368,4,0,1,AND,1,1,2.23182
8368,5,0,1,AND,1,2,1.92724
8368,6,0,2,AND,1,0,4.09345
8368,7,0,2,AND,1,1,1.29521
8368,8,0,2,AND,1,2,3.48796
8369,0,0,0,AND,1,0,8.40175
8369,1,0,0,AND,1,1,2.87301
8369,2,0,0,AND,1,2,9.03867
8369,3,0,1,AND,1,0,6.60634
8369,4,0,1,AND,1,1,0.159612
8369,5,0,1,AND,1,2,2.23609
8369,6,0,2,AND,1,0,8.96146
8369,7,0,2,AND,1,1,1.28422
8369,8,0,2,AND,1,2,4.60952
8370,0,0,0,AND,1,0,8.40175
8370,1,0,0,AND,1,1,2.87301
8370,2,0,0,AND,1,2,9.03867
8370,3,0,1,AND,1,0,1.90283
8370,4,0,1,AND,1,1,1.35807
8370,5,0,1,AND,1,2,3.53435
8370,6,0,2,AND,1,0,4.10779
8370,7,0,2,AND,1,1,0.524613
8370,8,0,2,AND,1,2,9.12503
8371,0,0,0,AND,1,0,7.57134
8371,1,0,0,AND,1,1,2.91604
8371,2,0,0,AND,1,2,8.28364
8371,3,0,1,AND,1,0,0.434278
8371,4,0,1,AND,1,1,2.8431
8371,5,0,1,AND,1,2,3.49467
8371,6,0,2,AND,1,0,4.09345
8371,7,0,2,AND,1,1,1.28422
8371,8,0,2,AND,1,2,6.11805
8372,0,0,0,AND,1,0,7.01407
8372,1,0,0,AND,1,1,2.77078
8372,2,0,0,AND,1,2,8.77773
8372,3,0,1,AND,1,0,6.34449
8372,4,0,1,AND,1,1,0.159612
8372,5,0,1,AND,1,2,2.23609
8372,6,0,2,AND,1,0,4.09345
8372,7,0,2,AND,1,1,1.28422
8372,8,0,2,AND,1,2,2.63436
8373,0,0,0,AND,1,0,8.40175
8373,1,0,0,AND,1,1,2.87301
8373,2,0,0,AND,1,2,9.03867
8373,3,0,1,AND,1,0,6.50533
8373,4,0,1,AND,1,1,2.53609
8373,5,0,1,AND,1,2,2.23609
8373,6,0,2,AND,1,0,0.984222
8373,7,0,2,AND,1,1,0.656453
8373,8,0,2,AND,1,2,1.14109
8374,0,0,0,AND,1,0,3.20353
8374,1,0,0,AND,1,1,3.00882
8374,2,0,0,AND,1,2,8.81283
8374,3,0,1,AND,1,0,0.180059
8374,4,0,1,AND,1,1,2.8431
8374,5,0,1,AND,1,2,3.49467
8374,6,0,2,AND,1,0,7.96533
8374,7,0,2,AND,1,1,0.656453
8374,8,0,2,AND,1,2,7.19108
8375,0,0,0,AND,1,0,8.40175
8375,1,0,0,AND,1,1,2.87301
8375,2,0,0,AND,1,2,9.03867
8375,3,0,1,AND,1,0,6.60634
8375,4,0,1,AND,1,1,1.07456
8375,5,0,1,AND,1,2,2.07862
8375,6,0,2,AND,1,0,4.63973
8375,7,0,2,AND,1,1,0.524613
8375,8,0,2,AND,1,2,1.83447
8376,0,0,0,AND,1,0,8.40175
8376,1,0,0,AND,1,1,2.87301
8376,2,0,0,AND,1,2,8.9227
8376,3,0,1,AND,1,0,2.41218
8376,4,0,1,AND,1,1,0.341807
8376,5,0,1,AND,1,2,3.5783
8376,6,0,2,AND,1,0,7.99066
8376,7,0,2,AND,1,1,1.554
8376,8,0,2,AND,1,2,8.19056
8377,0,0,0,AND,1,0,6.14002
8377,1,0,0,AND,1,1,1.91137
8377,2,0,0,AND,1,2,8.0398
8377,3,0,1,AND,1,0,6.50533
8377,4,0,1,AND,1,1,0.407422
8377,5,0,1,AND,1,2,2.8254
8377,6,0,2,AND,1,0,8.12433
8377,7,0,2,AND,1,1,1.12369
8377,8,0,2,AND,1,2,5.97034
8378,0,0,0,AND,1,0,8.40175
8378,1,0,0,AND,1,1,2.87301
8378,2,0,0,AND,1,2,9.03867
8378,3,0,1,AND,1,0,6.60634
8378,4,0,1,AND,1,1,2.53609
8378,5,0,1,AND,1,2,1.42308
8378,6,0,2,AND,1,0,9.05362
8378,7,0,2,AND,1,1,1.33732
8378,8,0,2,AND,1,2,2.93832
8379,0,0,0,AND,1,0,0.642109
8379,1,0,0,AND,1,1,8.85006
8379,2,0,0,AND,1,2,7.5576
8379,3,0,1,AND,1,0,9.50804
8379,4,0,1,AND,1,1,0.612812
8379,5,0,1,AND,1,2,2.80801
8379,6,0,2,AND,1,0,4.10779
8379,7,0,2,AND,1,1,1.34709
8379,8,0,2,AND,1,2,9.48943
8380,0,0,0,AND,1,0,8.40175
8380,1,0,0,AND,1,1,2.87301
8380,2,0,0,AND,1,2,8.0398
8380,3,0,1,AND,1,0,6.50533
8380,4,0,1,AND,1,1,1.35807
8380,5,0,1,AND,1,2,1.42308
8380,6,0,2,AND,1,0,0.432752
8380,7,0,2,AND,1,1,0.498672
8380,8,0,2,AND,1,2,3.01523
8381,0,0,0,AND,1,0,6.14002
8381,1,0,0,AND,1,1,1.91137
8381,2,0,0,AND,1,2,7.86432
8381,3,0,1,AND,1,0,4.81216
8381,4,0,1,AND,1,1,2.10669
8381,5,0,1,AND,1,2,1.88208
8381,6,0,2,AND,1,0,2.99631
8381,7,0,2,AND,1,1,1.789
8381,8,0,2,AND,1,2,3.75683
8382,0,0,0,AND,1,0,7.57134
8382,1,0,0,AND,1,1,2.91604
8382,2,0,0,AND,1,2,7.5576
8382,3,0,1,AND,1,0,9.50804
8382,4,0,1,AND,1,1,0.612812
8382,5,0,1,AND,1,2,2.80801
8382,6,0,2,AND,1,0,0.432752
8382,7,0,2,AND,1,1,1.33732
8382,8,0,2,AND,1,2,4.62813
8383,0,0,0,AND,1,0,6.14002
8383,1,0,0,AND,1,1,1.91137
8383,2,0,0,AND,1,2,8.0398
8383,3,0,1,AND,1,0,6.50533
8383,4,0,1,AND,1,1,2.53609
8383,5,0,1,AND,1,2,1.42308
8383,6,0,2,AND,1,0,0.432752
8383,7,0,2,AND,1,1,1.29521
8383,8,0,2,AND,1,2,5.34013
8384,0,0,0,AND,1,0,4.73281
8384,1,0,0,AND,1,1,3.38633
8384,2,0,0,AND,1,2,8.0398
8384,3,0,1,AND,1,0,6.50533
8384,4,0,1,AND,1,1,2.53609
8384,5,0,1,AND,1,2,1.42308
8384,6,0,2,AND,1,0,2.99631
8384,7,0,2,AND,1,1,1.29521
8384,8,0,2,AND,1,2,7.26463
8385,0,0,0,AND,1,0,0.783105
8385,1,0,0,AND,1,1,2.81503
8385,2,0,0,AND,1,2,7.1572
8385,3,0,1,AND,1,0,6.60634
8385,4,0,1,AND,1,1,2.52876
8385,5,0,1,AND,1,2,1.42308
8385,6,0,2,AND,1,0,0.432752
8385,7,0,2,AND,1,1,0.777612
8385,8,0,2,AND,1,2,1.11545
8386,0,0,0,AND,1,0,8.40175
8386,1,0,0,AND,1,1,2.87301
8386,2,0,0,AND,1,2,9.03867
8386,3,0,1,AND,1,0,9.19217
8386,4,0,1,AND,1,1,3.46568
8386,5,0,1,AND,1,2,1.42308
8386,6,0,2,AND,1,0,4.10779
8386,7,0,2,AND,1,1,1.29521
8386,8,0,2,AND,1,2,5.96027
8387,0,0,0,AND,1,0,2.60537
8387,1,0,0,AND,1,1,3.38633
8387,2,0,0,AND,1,2,7.57195
8387,3,0,1,AND,1,0,6.88589
8387,4,0,1,AND,1,1,0.550249
8387,5,0,1,AND,1,2,0.126652
8387,6,0,2,AND,1,0,9.48363
8387,7,0,2,AND,1,1,0.885037
8387,8,0,2,AND,1,2,6.52394
8388,0,0,0,AND,1,0,9.47966
8388,1,0,0,AND,1,1,3.46629
8388,2,0,0,AND,1,2,7.73675
8388,3,0,1,AND,1,0,9.23948
8388,4,0,1,AND,1,1,2.28339
8388,5,0,1,AND,1,2,2.59529
8388,6,0,2,AND,1,0,1.74718
8388,7,0,2,AND,1,1,0.217292
8388,8,0,2,AND,1,2,7.49107
8389,0,0,0,AND,1,0,8.40175
8389,1,0,0,AND,1,1,1.91137
8389,2,0,0,AND,1,2,8.0398
8389,3,0,1,AND,1,0,8.01538
8389,4,0,1,AND,1,1,2.28339
8389,5,0,1,AND,1,2,2.59529
8389,6,0,2,AND,1,0,1.45177
8389,7,0,2,AND,1,1,0.885037
8389,8,0,2,AND,1,2,9.77905
8390,0,0,0,AND,1,0,8.40175
8390,1,0,0,AND,1,1,2.87301
8390,2,0,0,AND,1,2,9.1232
8390,3,0,1,AND,1,0,9.50804
8390,4,0,1,AND,1,1,0.612812
8390,5,0,1,AND,1,2,1.6126
8390,6,0,2,AND,1,0,0.182195
8390,7,0,2,AND,1,1,0.307016
8390,8,0,2,AND,1,2,5.80371
8391,0,0,0,AND,1,0,4.73006
8391,1,0,0,AND,1,1,3.04025
8391,2,0,0,AND,1,2,7.1572
8391,3,0,1,AND,1,0,1.53142
8391,4,0,1,AND,1,1,0.0534074
8391,5,0,1,AND,1,2,5.27085
8391,6,0,2,AND,1,0,1.74718
8391,7,0,2,AND,1,1,0.217292
8391,8,0,2,AND,1,2,9.84802
8392,0,0,0,AND,1,0,9.94171
8392,1,0,0,AND,1,1,3.00882
8392,2,0,0,AND,1,2,8.81283
8392,3,0,1,AND,1,0,0.180059
8392,4,0,1,AND,1,1,0.552385
8392,5,0,1,AND,1,2,1.6126
8392,6,0,2,AND,1,0,6.03504
8392,7,0,2,AND,1,1,0.0753807
8392,8,0,2,AND,1,2,6.99759
8393,0,0,0,AND,1,0,8.40175
8393,1,0,0,AND,1,1,2.87301
8393,2,0,0,AND,1,2,9.03867
8393,3,0,1,AND,1,0,6.60634
8393,4,0,1,AND,1,1,3.29478
8393,5,0,1,AND,1,2,1.6126
8393,6,0,2,AND,1,0,9.80377
8393,7,0,2,AND,1,1,0.711386
8393,8,0,2,AND,1,2,1.0123
8394,0,0,0,AND,1,0,8.40175
8394,1,0,0,AND,1,1,2.87301
8394,2,0,0,AND,1,2,9.03867
8394,3,0,1,AND,1,0,6.60634
8394,4,0,1,AND,1,1,3.4315
8394,5,0,1,AND,1,2,2.6719
8394,6,0,2,AND,1,0,5.06577
8394,7,0,2,AND,1,1,0.307016
8394,8,0,2,AND,1,2,9.1699
8395,0,0,0,AND,1,0,8.40175
8395,1,0,0,AND,1,1,2.87301
8395,2,0,0,AND,1,2,9.03867
8395,3,0,1,AND,1,0,6.60634
8395,4,0,1,AND,1,1,3.29478
8395,5,0,1,AND,1,2,1.6126
8395,6,0,2,AND,1,0,9.80377
8395,7,0,2,AND,1,1,0.711386
8395,8,0,2,AND,1,2,1.82623
8396,0,0,0,AND,1,0,6.14002
8396,1,0,0,AND,1,1,1.91137
8396,2,0,0,AND,1,2,8.0398
8396,3,0,1,AND,1,0,4.65041
8396,4,0,1,AND,1,1,3.61034
8396,5,0,1,AND,1,2,1.6126
8396,6,0,2,AND,1,0,9.80377
8396,7,0,2,AND,1,1,1.52562
8396,8,0,2,AND,1,2,7.43675
8397,0,0,0,AND,1,0,6.14002
8397,1,0,0,AND,1,1,1.91137
8397,2,0,0,AND,1,2,8.0398
8397,3,0,1,AND,1,0,6.50533
8397,4,0,1,AND,1,1,2.53609
8397,5,0,1,AND,1,2,2.80801
8397,6,0,2,AND,1,0,8.12433
8397,7,0,2,AND,1,1,1.12369
8397,8,0,2,AND,1,2,1.27781
8398,0,0,0,AND,1,0,0.409558
8398,1,0,0,AND,1,1,2.87301
8398,2,0,0,AND,1,2,9.03867
8398,3,0,1,AND,1,0,6.60634
8398,4,0,1,AND,1,1,1.35807
8398,5,0,1,AND,1,2,3.6433
8398,6,0,2,AND,1,0,8.40693
8398,7,0,2,AND,1,1,1.03214
8398,8,0,2,AND,1,2,9.44121
8399,0,0,0,AND,1,0,8.40175
8399,1,0,0,AND,1,1,2.87301
8399,2,0,0,AND,1,2,9.03867
8399,3,0,1,AND,1,0,9.19217
8399,4,0,1,AND,1,1,3.61034
8399,5,0,1,AND,1,2,1.6126
8399,6,0,2,AND,1,0,0.782495
8399,7,0,2,AND,1,1,0.0820948
8399,8,0,2,AND,1,2,9.97223
8400,0,0,0,AND,1,0,8.40175
8400,1,0,0,AND,1,1,2.87301
8400,2,0,0,AND,1,2,9.03867
8400,3,0,1,AND,1,0,6.60634
8400,4,0,1,AND,1,1,2.52876
8400,5,0,1,AND,1,2,2.80801
8400,6,0,2,AND,1,0,8.12433
8400,7,0,2,AND,1,1,1.12369
8400,8,0,2,AND,1,2,1.66417
8401,0,0,0,AND,1,0,8.40175
8401,1,0,0,AND,1,1,2.87301
8401,2,0,0,AND,1,2,9.03867
8401,3,0,1,AND,1,0,6.60634
8401,4,0,1,AND,1,1,1.35807
8401,5,0,1,AND,1,2,3.6433
8401,6,0,2,AND,1,0,6.21723
8401,7,0,2,AND,1,1,0.294504
8401,8,0,2,AND,1,2,9.14762
8402,0,0,0,AND,1,0,8.40175
8402,1,0,0,AND,1,1,2.87301
8402,2,0,0,AND,1,2,7.86432
8402,3,0,1,AND,1,0,8.75423
8402,4,0,1,AND,1,1,0.407422
8402,5,0,1,AND,1,2,2.8254
8402,6,0,2,AND,1,0,9.38078
8402,7,0,2,AND,1,1,0.0753807
8402,8,0,2,AND,1,2,1.84668
8403,0,0,0,AND,1,0,4.73281
8403,1,0,0,AND,1,1,2.63253
8403,2,0,0,AND,1,2,6.58498
8403,3,0,1,AND,1,0,2.60109
8403,4,0,1,AND,1,1,3.06986
8403,5,0,1,AND,1,2,3.82305
8403,6,0,2,AND,1,0,9.38078
8403,7,0,2,AND,1,1,0.0820948
8403,8,0,2,AND,1,2,5.33372
8404,0,0,0,AND,1,0,4.73281
8404,1,0,0,AND,1,1,2.63253
8404,2,0,0,AND,1,2,7.86432
8404,3,0,1,AND,1,0,6.30696
8404,4,0,1,AND,1,1,1.85736
8404,5,0,1,AND,1,2,1.16794
8404,6,0,2,AND,1,0,4.32173
8404,7,0,2,AND,1,1,0.628071
8404,8,0,2,AND,1,2,7.8399
8405,0,0,0,AND,1,0,4.73281
8405,1,0,0,AND,1,1,2.63253
8405,2,0,0,AND,1,2,7.86432
8405,3,0,1,AND,1,0,8.75423
8405,4,0,1,AND,1,1,0.407422
8405,5,0,1,AND,1,2,2.8254
8405,6,0,2,AND,1,0,9.38078
8405,7,0,2,AND,1,1,0.0753807
8405,8,0,2,AND,1,2,3.46873
8406,0,0,0,AND,1,0,4.4496
8406,1,0,0,AND,1,1,3.99121
8406,2,0,0,AND,1,2,6.58498
8406,3,0,1,AND,1,0,2.60109
8406,4,0,1,AND,1,1,3.29478
8406,5,0,1,AND,1,2,1.6126
8406,6,0,2,AND,1,0,9.45158
8406,7,0,2,AND,1,1,0.105289
8406,8,0,2,AND,1,2,8.18995
8407,0,0,0,AND,1,0,9.94171
8407,1,0,0,AND,1,1,3.00882
8407,2,0,0,AND,1,2,8.81283
8407,3,0,1,AND,1,0,0.180059
8407,4,0,1,AND,1,1,2.8431
8407,5,0,1,AND,1,2,2.6719
8407,6,0,2,AND,1,0,4.34339
8407,7,0,2,AND,1,1,1.27873
8407,8,0,2,AND,1,2,6.28498
8408,0,0,0,AND,1,0,8.40175
8408,1,0,0,AND,1,1,2.87301
8408,2,0,0,AND,1,2,9.03867
8408,3,0,1,AND,1,0,4.66201
8408,4,0,1,AND,1,1,4.12091
8408,5,0,1,AND,1,2,3.94238
8408,6,0,2,AND,1,0,0.432752
8408,7,0,2,AND,1,1,1.54118
8408,8,0,2,AND,1,2,4.77828
8409,0,0,0,AND,1,0,8.40175
8409,1,0,0,AND,1,1,2.87301
8409,2,0,0,AND,1,2,9.03867
8409,3,0,1,AND,1,0,6.60634
8409,4,0,1,AND,1,1,3.29478
8409,5,0,1,AND,1,2,1.6126
8409,6,0,2,AND,1,0,5.87054
8409,7,0,2,AND,1,1,0.220038
8409,8,0,2,AND,1,2,2.77688
8410,0,0,0,AND,1,0,4.73281
8410,1,0,0,AND,1,1,2.63253
8410,2,0,0,AND,1,2,7.86432
8410,3,0,1,AND,1,0,8.75423
8410,4,0,1,AND,1,1,0.407422
8410,5,0,1,AND,1,2,2.8254
8410,6,0,2,AND,1,0,9.40214
8410,7,0,2,AND,1,1,1.43223
8410,8,0,2,AND,1,2,2.82235
8411,0,0,0,AND,1,0,6.14002
8411,1,0,0,AND,1,1,1.91137
8411,2,0,0,AND,1,2,8.0398
8411,3,0,1,AND,1,0,9.50804
8411,4,0,1,AND,1,1,3.61034
8411,5,0,1,AND,1,2,0.694601
8411,6,0,2,AND,1,0,3.0549
8411,7,0,2,AND,1,1,1.28483
8411,8,0,2,AND,1,2,3.56456
8412,0,0,0,AND,1,0,2.4424
8412,1,0,0,AND,1,1,0.625324
8412,2,0,0,AND,1,2,9.74334
8412,3,0,1,AND,1,0,7.64702
8412,4,0,1,AND,1,1,0.796838
8412,5,0,1,AND,1,2,2.00507
8412,6,0,2,AND,1,0,1.52104
8412,7,0,2,AND,1,1,0.166631
8412,8,0,2,AND,1,2,8.5522
8413,0,0,0,AND,1,0,8.40175
8413,1,0,0,AND,1,1,2.87301
8413,2,0,0,AND,1,2,9.03867
8413,3,0,1,AND,1,0,9.47325
8413,4,0,1,AND,1,1,0.407422
8413,5,0,1,AND,1,2,2.8254
8413,6,0,2,AND,1,0,6.21723
8413,7,0,2,AND,1,1,0.972625
8413,8,0,2,AND,1,2,5.96118
8414,0,0,0,AND,1,0,1.75115
8414,1,0,0,AND,1,1,1.66601
8414,2,0,0,AND,1,2,9.1232
8414,3,0,1,AND,1,0,4.65041
8414,4,0,1,AND,1,1,1.51433
8414,5,0,1,AND,1,2,2.8254
8414,6,0,2,AND,1,0,5.69689
8414,7,0,2,AND,1,1,1.02329
8414,8,0,2,AND,1,2,9.87457
8415,0,0,0,AND,1,0,2.80984
8415,1,0,0,AND,1,1,1.91137
8415,2,0,0,AND,1,2,8.0398
8415,3,0,1,AND,1,0,6.50533
8415,4,0,1,AND,1,1,2.53609
8415,5,0,1,AND,1,2,1.42308
8415,6,0,2,AND,1,0,3.0549
8415,7,0,2,AND,1,1,1.00314
8415,8,0,2,AND,1,2,6.56453
8416,0,0,0,AND,1,0,8.40175
8416,1,0,0,AND,1,1,2.87301
8416,2,0,0,AND,1,2,7.9107
8416,3,0,1,AND,1,0,8.75423
8416,4,0,1,AND,1,1,2.90719
8416,5,0,1,AND,1,2,0.267342
8416,6,0,2,AND,1,0,6.21723
8416,7,0,2,AND,1,1,0.615253
8416,8,0,2,AND,1,2,0.341502
8417,0,0,0,AND,1,0,6.14002
8417,1,0,0,AND,1,1,1.91137
8417,2,0,0,AND,1,2,8.0398
8417,3,0,1,AND,1,0,4.65041
8417,4,0,1,AND,1,1,1.51433
8417,5,0,1,AND,1,2,0.284738
8417,6,0,2,AND,1,0,9.45158
8417,7,0,2,AND,1,1,0.615253
8417,8,0,2,AND,1,2,4.17646
8418,0,0,0,AND,1,0,6.14002
8418,1,0,0,AND,1,1,1.91137
8418,2,0,0,AND,1,2,8.0398
8418,3,0,1,AND,1,0,6.50533
8418,4,0,1,AND,1,1,2.53609
8418,5,0,1,AND,1,2,1.42308
8418,6,0,2,AND,1,0,8.17042
8418,7,0,2,AND,1,1,1.142
8418,8,0,2,AND,1,2,1.72826
8419,0,0,0,AND,1,0,4.36781
8419,1,0,0,AND,1,1,2.20923
8419,2,0,0,AND,1,2,9.36216
8419,3,0,1,AND,1,0,0.806299
8419,4,0,1,AND,1,1,3.42814
8419,5,0,1,AND,1,2,2.27943
8419,6,0,2,AND,1,0,6.37226
8419,7,0,2,AND,1,1,1.12278
8419,8,0,2,AND,1,2,0.869778
8420,0,0,0,AND,1,0,4.6971
8420,1,0,0,AND,1,1,5.11277
8420,2,0,0,AND,1,2,5.52141
8420,3,0,1,AND,1,0,6.72231
8420,4,0,1,AND,1,1,3.11014
8420,5,0,1,AND,1,2,1.98798
8420,6,0,2,AND,1,0,8.17042
8420,7,0,2,AND,1,1,1.142
8420,8,0,2,AND,1,2,5.53819
8421,0,0,0,AND,1,0,8.40175
8421,1,0,0,AND,1,1,2.87301
8421,2,0,0,AND,1,2,9.03867
8421,3,0,1,AND,1,0,6.60634
8421,4,0,1,AND,1,1,1.35807
8421,5,0,1,AND,1,2,3.53435
8421,6,0,2,AND,1,0,1.62297
8421,7,0,2,AND,1,1,0.653706
8421,8,0,2,AND,1,2,4.00952
8422,0,0,0,AND,1,0,0.0921659
8422,1,0,0,AND,1,1,3.05185
8422,2,0,0,AND,1,2,9.22575
8422,3,0,1,AND,1,0,3.73486
8422,4,0,1,AND,1,1,1.99286
8422,5,0,1,AND,1,2,1.42308
8422,6,0,2,AND,1,0,0.432752
8422,7,0,2,AND,1,1,0.114139
8422,8,0,2,AND,1,2,8.7463
8423,0,0,0,AND,1,0,4.73281
8423,1,0,0,AND,1,1,2.63253
8423,2,0,0,AND,1,2,7.86432
8423,3,0,1,AND,1,0,8.75423
8423,4,0,1,AND,1,1,0.407422
8423,5,0,1,AND,1,2,2.8254
8423,6,0,2,AND,1,0,9.95148
8423,7,0,2,AND,1,1,0.302744
8423,8,0,2,AND,1,2,7.04672
8424,0,0,0,AND,1,0,6.14002
8424,1,0,0,AND,1,1,1.91137
8424,2,0,0,AND,1,2,8.0398
8424,3,0,1,AND,1,0,4.65041
8424,4,0,1,AND,1,1,1.35807
8424,5,0,1,AND,1,2,3.53435
8424,6,0,2,AND,1,0,0.432752
8424,7,0,2,AND,1,1,1.00314
8424,8,0,2,AND,1,2,4.09406
8425,0,0,0,AND,1,0,6.14002
8425,1,0,0,AND,1,1,1.91137
8425,2,0,0,AND,1,2,8.0398
8425,3,0,1,AND,1,0,6.50533
8425,4,0,1,AND,1,1,2.53609
8425,5,0,1,AND,1,2,1.42308
8425,6,0,2,AND,1,0,0.432752
8425,7,0,2,AND,1,1,0.656453
8425,8,0,2,AND,1,2,1.89123
8426,0,0,0,AND,1,0,1.75115
8426,1,0,0,AND,1,1,1.66601
8426,2,0,0,AND,1,2,8.94864
8426,3,0,1,AND,1,0,8.54488
8426,4,0,1,AND,1,1,4.10108
8426,5,0,1,AND,1,2,2.66854
8426,6,0,2,AND,1,0,4.24329
8426,7,0,2,AND,1,1,1.78228
8426,8,0,2,AND,1,2,0.24659
8427,0,0,0,AND,1,0,8.40175
8427,1,0,0,AND,1,1,2.87301
8427,2,0,0,AND,1,2,9.03867
8427,3,0,1,AND,1,0,8.75423
8427,4,0,1,AND,1,1,0.407422
8427,5,0,1,AND,1,2,2.8254
8427,6,0,2,AND,1,0,9.95148
8427,7,0,2,AND,1,1,1.78228
8427,8,0,2,AND,1,2,0.682394
8428,0,0,0,AND,1,0,6.14002
8428,1,0,0,AND,1,1,1.91137
8428,2,0,0,AND,1,2,8.0398
8428,3,0,1,AND,1,0,4.60006
8428,4,0,1,AND,1,1,2.52876
8428,5,0,1,AND,1,2,0.663472
8428,6,0,2,AND,1,0,5.80065
8428,7,0,2,AND,1,1,1.38768
8428,8,0,2,AND,1,2,2.12592
8429,0,0,0,AND,1,0,6.14002
8429,1,0,0,AND,1,1,1.91137
8429,2,0,0,AND,1,2,8.0398
8429,3,0,1,AND,1,0,4.65041
8429,4,0,1,AND,1,1,2.53609
8429,5,0,1,AND,1,2,1.42308
